primary_key,sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
Double-A_2024-09-03_6:35 PM ET_New Hampshire_Portland,baseball,minors,Double-A,2024-09-03,Tuesday,6:35 PM ET,New Hampshire,Portland,Delta Dental Stadium,Manchester,NH
Double-A_2024-09-03_6:35 PM ET_Bowie_Harrisburg,baseball,minors,Double-A,2024-09-03,Tuesday,6:35 PM ET,Bowie,Harrisburg,Prince George's Stadium,Bowie,MD
Triple-A_2024-09-03_6:35 PM ET_Syracuse_Scranton/WB,baseball,minors,Triple-A,2024-09-03,Tuesday,6:35 PM ET,Syracuse,Scranton/WB,NBT Bank Stadium,Syracuse,NY
Triple-A_2024-09-03_6:35 PM ET_Louisville_Jacksonville,baseball,minors,Triple-A,2024-09-03,Tuesday,6:35 PM ET,Louisville,Jacksonville,Louisville Slugger Field,Louisville,KY
Triple-A_2024-09-03_6:35 PM ET_Norfolk_Charlotte,baseball,minors,Triple-A,2024-09-03,Tuesday,6:35 PM ET,Norfolk,Charlotte,Harbor Park,Norfolk,VA
High-A_2024-09-03_6:35 PM ET_Hudson Valley_Asheville,baseball,minors,High-A,2024-09-03,Tuesday,6:35 PM ET,Hudson Valley,Asheville,Heritage Financial Park,Wappingers Falls,NY
High-A_2024-09-03_6:35 PM ET_West Michigan_Lansing,baseball,minors,High-A,2024-09-03,Tuesday,6:35 PM ET,West Michigan,Lansing,LMCU Ballpark,Comstock Park,MI
High-A_2024-09-03_6:35 PM ET_Fort Wayne_South Bend,baseball,minors,High-A,2024-09-03,Tuesday,6:35 PM ET,Fort Wayne,South Bend,Parkview Field,Fort Wayne,IN
Double-A_2024-09-03_6:35 PM ET_Richmond_Akron,baseball,minors,Double-A,2024-09-03,Tuesday,6:35 PM ET,Richmond,Akron,The Diamond,Richmond,VA
Double-A_2024-09-03_6:45 PM ET_Reading_Erie,baseball,minors,Double-A,2024-09-03,Tuesday,6:45 PM ET,Reading,Erie,FirstEnergy Stadium,Reading,PA
High-A_2024-09-03_7:00 PM ET_Hickory_Rome,baseball,minors,High-A,2024-09-03,Tuesday,7:00 PM ET,Hickory,Rome,L.P. Frans Stadium,Hickory,NC
High-A_2024-09-03_7:00 PM ET_Brooklyn_Wilmington,baseball,minors,High-A,2024-09-03,Tuesday,7:00 PM ET,Brooklyn,Wilmington,Maimonides Park,Brooklyn,NY
Single-A_2024-09-03_7:05 PM ET_Fredericksburg_Lynchburg,baseball,minors,Single-A,2024-09-03,Tuesday,7:05 PM ET,Fredericksburg,Lynchburg,Virginia Credit Union Stadium,Fredericksburg,VA
High-A_2024-09-03_7:05 PM ET_Aberdeen_Jersey Shore,baseball,minors,High-A,2024-09-03,Tuesday,7:05 PM ET,Aberdeen,Jersey Shore,Leidos Field at Ripken Stadium,Aberdeen,MD
High-A_2024-09-03_7:05 PM ET_Greenville_Winston-Salem,baseball,minors,High-A,2024-09-03,Tuesday,7:05 PM ET,Greenville,Winston-Salem,Fluor Field at the West End,Greenville,SC
Single-A_2024-09-03_7:05 PM ET_Columbia_Charleston,baseball,minors,Single-A,2024-09-03,Tuesday,7:05 PM ET,Columbia,Charleston,Segra Park,Columbia,SC
Double-A_2024-09-03_7:10 PM ET_Hartford_Altoona,baseball,minors,Double-A,2024-09-03,Tuesday,7:10 PM ET,Hartford,Altoona,Dunkin' Park,Hartford,CT
High-A_2024-09-03_7:30 PM ET_Quad Cities_Beloit,baseball,minors,High-A,2024-09-03,Tuesday,7:30 PM ET,Quad Cities,Beloit,Modern Woodmen Park,Davenport,IA
Double-A_2024-09-03_7:30 PM ET_Midland_Amarillo,baseball,minors,Double-A,2024-09-03,Tuesday,7:30 PM ET,Midland,Amarillo,Momentum Bank Ballpark,Midland,TX
High-A_2024-09-03_7:35 PM ET_Peoria_Lake County,baseball,minors,High-A,2024-09-03,Tuesday,7:35 PM ET,Peoria,Lake County,Dozer Park,Peoria,IL
Double-A_2024-09-03_7:35 PM ET_Montgomery_Chattanooga,baseball,minors,Double-A,2024-09-03,Tuesday,7:35 PM ET,Montgomery,Chattanooga,Montgomery Riverwalk Stadium,Montgomery,AL
Double-A_2024-09-03_7:35 PM ET_Mississippi_Tennessee,baseball,minors,Double-A,2024-09-03,Tuesday,7:35 PM ET,Mississippi,Tennessee,Trustmark Park,Pearl,MS
Triple-A_2024-09-03_7:35 PM ET_Nashville_Gwinnett,baseball,minors,Triple-A,2024-09-03,Tuesday,7:35 PM ET,Nashville,Gwinnett,First Horizon Park,Nashville,TN
High-A_2024-09-03_7:35 PM ET_Cedar Rapids_Wisconsin,baseball,minors,High-A,2024-09-03,Tuesday,7:35 PM ET,Cedar Rapids,Wisconsin,Rise 2 Greatness Field,Cedar Rapids,IA
Double-A_2024-09-03_7:35 PM ET_Arkansas_Corpus Christi,baseball,minors,Double-A,2024-09-03,Tuesday,7:35 PM ET,Arkansas,Corpus Christi,Dickey-Stephens Park,North Little Rock,AR
Double-A_2024-09-03_7:35 PM ET_Springfield_NW Arkansas,baseball,minors,Double-A,2024-09-03,Tuesday,7:35 PM ET,Springfield,NW Arkansas,Hammons Field,Springfield,MO
Double-A_2024-09-03_7:35 PM ET_Rocket City_Biloxi,baseball,minors,Double-A,2024-09-03,Tuesday,7:35 PM ET,Rocket City,Biloxi,Toyota Field,Madison,AL
Triple-A_2024-09-03_7:45 PM ET_Memphis_Omaha,baseball,minors,Triple-A,2024-09-03,Tuesday,7:45 PM ET,Memphis,Omaha,AutoZone Park,Memphis,TN
Double-A_2024-09-03_8:00 PM ET_Tulsa_San Antonio,baseball,minors,Double-A,2024-09-03,Tuesday,8:00 PM ET,Tulsa,San Antonio,ONEOK Field,Tulsa,OK
Double-A_2024-09-03_8:00 PM ET_Birmingham_Pensacola,baseball,minors,Double-A,2024-09-03,Tuesday,8:00 PM ET,Birmingham,Pensacola,Regions Field,Birmingham,AL
Triple-A_2024-09-03_8:05 PM ET_Okla. City_Sugar Land,baseball,minors,Triple-A,2024-09-03,Tuesday,8:05 PM ET,Okla. City,Sugar Land,Chickasaw Bricktown Ballpark,Oklahoma City,OK
Triple-A_2024-09-03_8:35 PM ET_Salt Lake_Sacramento,baseball,minors,Triple-A,2024-09-03,Tuesday,8:35 PM ET,Salt Lake,Sacramento,Smith's Ballpark,Salt Lake City,UT
Triple-A_2024-09-03_9:05 PM ET_Tacoma_Albuquerque,baseball,minors,Triple-A,2024-09-03,Tuesday,9:05 PM ET,Tacoma,Albuquerque,Cheney Stadium,Tacoma,WA
High-A_2024-09-03_9:30 PM ET_Tri-City_Hillsboro,baseball,minors,High-A,2024-09-03,Tuesday,9:30 PM ET,Tri-City,Hillsboro,Gesa Stadium,Pasco,WA
Single-A_2024-09-03_9:30 PM ET_Rancho Cuca._Visalia,baseball,minors,Single-A,2024-09-03,Tuesday,9:30 PM ET,Rancho Cuca.,Visalia,LoanMart Field,Rancho Cucamonga,CA
Single-A_2024-09-03_9:35 PM ET_Inland Empire_Lake Elsinore,baseball,minors,Single-A,2024-09-03,Tuesday,9:35 PM ET,Inland Empire,Lake Elsinore,San Manuel Stadium,San Bernardino,CA
Triple-A_2024-09-03_9:35 PM ET_Reno_El Paso,baseball,minors,Triple-A,2024-09-03,Tuesday,9:35 PM ET,Reno,El Paso,Greater Nevada Field,Reno,NV
Triple-A_2024-09-03_10:05 PM ET_Las Vegas_Round Rock,baseball,minors,Triple-A,2024-09-03,Tuesday,10:05 PM ET,Las Vegas,Round Rock,Las Vegas Ballpark,Summerlin,NV
High-A_2024-09-03_10:05 PM ET_Vancouver_Eugene,baseball,minors,High-A,2024-09-03,Tuesday,10:05 PM ET,Vancouver,Eugene,Rogers Field at Nat Bailey Stadium,Vancouver,BC
Single-A_2024-09-03_10:05 PM ET_Modesto_Stockton,baseball,minors,Single-A,2024-09-03,Tuesday,10:05 PM ET,Modesto,Stockton,John Thurman Field,Modesto,CA
Single-A_2024-09-04_12:05 PM ET_Fredericksburg_Lynchburg,baseball,minors,Single-A,2024-09-04,Wednesday,12:05 PM ET,Fredericksburg,Lynchburg,Virginia Credit Union Stadium,Fredericksburg,VA
Double-A_2024-09-04_1:00 PM ET_Tulsa_San Antonio,baseball,minors,Double-A,2024-09-04,Wednesday,1:00 PM ET,Tulsa,San Antonio,ONEOK Field,Tulsa,OK
Triple-A_2024-09-04_6:05 PM ET_Rochester_Worcester,baseball,minors,Triple-A,2024-09-04,Wednesday,6:05 PM ET,Rochester,Worcester,Innovative Field,Rochester,NY
Triple-A_2024-09-04_6:05 PM ET_Buffalo_Lehigh Valley,baseball,minors,Triple-A,2024-09-04,Wednesday,6:05 PM ET,Buffalo,Lehigh Valley,Sahlen Field,Buffalo,NY
Single-A_2024-09-04_6:30 PM ET_Jupiter_Palm Beach,baseball,minors,Single-A,2024-09-04,Wednesday,6:30 PM ET,Jupiter,Palm Beach,Roger Dean Chevrolet Stadium,Jupiter,FL
Single-A_2024-09-04_6:30 PM ET_Down East_Augusta,baseball,minors,Single-A,2024-09-04,Wednesday,6:30 PM ET,Down East,Augusta,Grainger Stadium,Kinston,NC
Single-A_2024-09-04_6:30 PM ET_Carolina_Delmarva,baseball,minors,Single-A,2024-09-04,Wednesday,6:30 PM ET,Carolina,Delmarva,Five County Stadium,Zebulon,NC
Single-A_2024-09-04_6:30 PM ET_Clearwater_St. Lucie,baseball,minors,Single-A,2024-09-04,Wednesday,6:30 PM ET,Clearwater,St. Lucie,BayCare Ballpark,Clearwater,FL
Single-A_2024-09-04_6:30 PM ET_Lakeland_Fort Myers,baseball,minors,Single-A,2024-09-04,Wednesday,6:30 PM ET,Lakeland,Fort Myers,Publix Field at Joker Marchant Stadium,Lakeland,FL
Single-A_2024-09-04_6:30 PM ET_Tampa_Dunedin,baseball,minors,Single-A,2024-09-04,Wednesday,6:30 PM ET,Tampa,Dunedin,George M. Steinbrenner Field,Tampa,FL
High-A_2024-09-04_6:30 PM ET_Greensboro_Bowling Green,baseball,minors,High-A,2024-09-04,Wednesday,6:30 PM ET,Greensboro,Bowling Green,First National Bank Field,Greensboro,NC
Triple-A_2024-09-04_6:35 PM ET_Toledo_Indianapolis,baseball,minors,Triple-A,2024-09-04,Wednesday,6:35 PM ET,Toledo,Indianapolis,Fifth Third Field,Toledo,OH
Double-A_2024-09-04_6:35 PM ET_New Hampshire_Portland,baseball,minors,Double-A,2024-09-04,Wednesday,6:35 PM ET,New Hampshire,Portland,Delta Dental Stadium,Manchester,NH
Double-A_2024-09-04_6:35 PM ET_Bowie_Harrisburg,baseball,minors,Double-A,2024-09-04,Wednesday,6:35 PM ET,Bowie,Harrisburg,Prince George's Stadium,Bowie,MD
Triple-A_2024-09-04_6:35 PM ET_Syracuse_Scranton/WB,baseball,minors,Triple-A,2024-09-04,Wednesday,6:35 PM ET,Syracuse,Scranton/WB,NBT Bank Stadium,Syracuse,NY
Triple-A_2024-09-04_6:35 PM ET_Louisville_Jacksonville,baseball,minors,Triple-A,2024-09-04,Wednesday,6:35 PM ET,Louisville,Jacksonville,Louisville Slugger Field,Louisville,KY
Triple-A_2024-09-04_6:35 PM ET_Norfolk_Charlotte,baseball,minors,Triple-A,2024-09-04,Wednesday,6:35 PM ET,Norfolk,Charlotte,Harbor Park,Norfolk,VA
High-A_2024-09-04_6:35 PM ET_Hudson Valley_Asheville,baseball,minors,High-A,2024-09-04,Wednesday,6:35 PM ET,Hudson Valley,Asheville,Heritage Financial Park,Wappingers Falls,NY
High-A_2024-09-04_6:35 PM ET_West Michigan_Lansing,baseball,minors,High-A,2024-09-04,Wednesday,6:35 PM ET,West Michigan,Lansing,LMCU Ballpark,Comstock Park,MI
High-A_2024-09-04_6:35 PM ET_Fort Wayne_South Bend,baseball,minors,High-A,2024-09-04,Wednesday,6:35 PM ET,Fort Wayne,South Bend,Parkview Field,Fort Wayne,IN
Double-A_2024-09-04_6:35 PM ET_Binghamton_Somerset,baseball,minors,Double-A,2024-09-04,Wednesday,6:35 PM ET,Binghamton,Somerset,Mirabito Stadium,Binghamton,NY
Single-A_2024-09-04_6:35 PM ET_Daytona_Bradenton,baseball,minors,Single-A,2024-09-04,Wednesday,6:35 PM ET,Daytona,Bradenton,Jackie Robinson Ballpark,Daytona Beach,FL
Double-A_2024-09-04_6:35 PM ET_Richmond_Akron,baseball,minors,Double-A,2024-09-04,Wednesday,6:35 PM ET,Richmond,Akron,The Diamond,Richmond,VA
Single-A_2024-09-04_6:35 PM ET_Fayetteville_Myrtle Beach,baseball,minors,Single-A,2024-09-04,Wednesday,6:35 PM ET,Fayetteville,Myrtle Beach,SEGRA Stadium,Fayetteville,NC
Double-A_2024-09-04_6:45 PM ET_Reading_Erie,baseball,minors,Double-A,2024-09-04,Wednesday,6:45 PM ET,Reading,Erie,FirstEnergy Stadium,Reading,PA
High-A_2024-09-04_7:00 PM ET_Hickory_Rome,baseball,minors,High-A,2024-09-04,Wednesday,7:00 PM ET,Hickory,Rome,L.P. Frans Stadium,Hickory,NC
High-A_2024-09-04_7:00 PM ET_Brooklyn_Wilmington,baseball,minors,High-A,2024-09-04,Wednesday,7:00 PM ET,Brooklyn,Wilmington,Maimonides Park,Brooklyn,NY
High-A_2024-09-04_7:05 PM ET_Great Lakes_Dayton,baseball,minors,High-A,2024-09-04,Wednesday,7:05 PM ET,Great Lakes,Dayton,Dow Diamond,Midland,MI
Single-A_2024-09-04_7:05 PM ET_Salem_Kannapolis,baseball,minors,Single-A,2024-09-04,Wednesday,7:05 PM ET,Salem,Kannapolis,Carillion Clinic Field,Salem,VA
High-A_2024-09-04_7:05 PM ET_Aberdeen_Jersey Shore,baseball,minors,High-A,2024-09-04,Wednesday,7:05 PM ET,Aberdeen,Jersey Shore,Leidos Field at Ripken Stadium,Aberdeen,MD
High-A_2024-09-04_7:05 PM ET_Greenville_Winston-Salem,baseball,minors,High-A,2024-09-04,Wednesday,7:05 PM ET,Greenville,Winston-Salem,Fluor Field at the West End,Greenville,SC
Single-A_2024-09-04_7:05 PM ET_Columbia_Charleston,baseball,minors,Single-A,2024-09-04,Wednesday,7:05 PM ET,Columbia,Charleston,Segra Park,Columbia,SC
Double-A_2024-09-04_7:10 PM ET_Hartford_Altoona,baseball,minors,Double-A,2024-09-04,Wednesday,7:10 PM ET,Hartford,Altoona,Dunkin' Park,Hartford,CT
High-A_2024-09-04_7:30 PM ET_Quad Cities_Beloit,baseball,minors,High-A,2024-09-04,Wednesday,7:30 PM ET,Quad Cities,Beloit,Modern Woodmen Park,Davenport,IA
Double-A_2024-09-04_7:30 PM ET_Midland_Amarillo,baseball,minors,Double-A,2024-09-04,Wednesday,7:30 PM ET,Midland,Amarillo,Momentum Bank Ballpark,Midland,TX
High-A_2024-09-04_7:35 PM ET_Peoria_Lake County,baseball,minors,High-A,2024-09-04,Wednesday,7:35 PM ET,Peoria,Lake County,Dozer Park,Peoria,IL
Double-A_2024-09-04_7:35 PM ET_Montgomery_Chattanooga,baseball,minors,Double-A,2024-09-04,Wednesday,7:35 PM ET,Montgomery,Chattanooga,Montgomery Riverwalk Stadium,Montgomery,AL
Double-A_2024-09-04_7:35 PM ET_Mississippi_Tennessee,baseball,minors,Double-A,2024-09-04,Wednesday,7:35 PM ET,Mississippi,Tennessee,Trustmark Park,Pearl,MS
Triple-A_2024-09-04_7:35 PM ET_Nashville_Gwinnett,baseball,minors,Triple-A,2024-09-04,Wednesday,7:35 PM ET,Nashville,Gwinnett,First Horizon Park,Nashville,TN
High-A_2024-09-04_7:35 PM ET_Cedar Rapids_Wisconsin,baseball,minors,High-A,2024-09-04,Wednesday,7:35 PM ET,Cedar Rapids,Wisconsin,Rise 2 Greatness Field,Cedar Rapids,IA
Double-A_2024-09-04_7:35 PM ET_Arkansas_Corpus Christi,baseball,minors,Double-A,2024-09-04,Wednesday,7:35 PM ET,Arkansas,Corpus Christi,Dickey-Stephens Park,North Little Rock,AR
Double-A_2024-09-04_7:35 PM ET_Springfield_NW Arkansas,baseball,minors,Double-A,2024-09-04,Wednesday,7:35 PM ET,Springfield,NW Arkansas,Hammons Field,Springfield,MO
Double-A_2024-09-04_7:35 PM ET_Rocket City_Biloxi,baseball,minors,Double-A,2024-09-04,Wednesday,7:35 PM ET,Rocket City,Biloxi,Toyota Field,Madison,AL
Triple-A_2024-09-04_7:37 PM ET_St. Paul_Iowa,baseball,minors,Triple-A,2024-09-04,Wednesday,7:37 PM ET,St. Paul,Iowa,CHS Field,St. Paul,MN
Triple-A_2024-09-04_7:45 PM ET_Memphis_Omaha,baseball,minors,Triple-A,2024-09-04,Wednesday,7:45 PM ET,Memphis,Omaha,AutoZone Park,Memphis,TN
Double-A_2024-09-04_8:00 PM ET_Birmingham_Pensacola,baseball,minors,Double-A,2024-09-04,Wednesday,8:00 PM ET,Birmingham,Pensacola,Regions Field,Birmingham,AL
Double-A_2024-09-04_8:05 PM ET_Frisco_Wichita,baseball,minors,Double-A,2024-09-04,Wednesday,8:05 PM ET,Frisco,Wichita,Riders Field,Frisco,TX
Triple-A_2024-09-04_8:05 PM ET_Okla. City_Sugar Land,baseball,minors,Triple-A,2024-09-04,Wednesday,8:05 PM ET,Okla. City,Sugar Land,Chickasaw Bricktown Ballpark,Oklahoma City,OK
Triple-A_2024-09-04_8:35 PM ET_Salt Lake_Sacramento,baseball,minors,Triple-A,2024-09-04,Wednesday,8:35 PM ET,Salt Lake,Sacramento,Smith's Ballpark,Salt Lake City,UT
Triple-A_2024-09-04_9:05 PM ET_Tacoma_Albuquerque,baseball,minors,Triple-A,2024-09-04,Wednesday,9:05 PM ET,Tacoma,Albuquerque,Cheney Stadium,Tacoma,WA
High-A_2024-09-04_9:30 PM ET_Tri-City_Hillsboro,baseball,minors,High-A,2024-09-04,Wednesday,9:30 PM ET,Tri-City,Hillsboro,Gesa Stadium,Pasco,WA
Single-A_2024-09-04_9:30 PM ET_Rancho Cuca._Visalia,baseball,minors,Single-A,2024-09-04,Wednesday,9:30 PM ET,Rancho Cuca.,Visalia,LoanMart Field,Rancho Cucamonga,CA
Single-A_2024-09-04_9:35 PM ET_Inland Empire_Lake Elsinore,baseball,minors,Single-A,2024-09-04,Wednesday,9:35 PM ET,Inland Empire,Lake Elsinore,San Manuel Stadium,San Bernardino,CA
Triple-A_2024-09-04_9:35 PM ET_Reno_El Paso,baseball,minors,Triple-A,2024-09-04,Wednesday,9:35 PM ET,Reno,El Paso,Greater Nevada Field,Reno,NV
Single-A_2024-09-04_9:50 PM ET_Fresno_San Jose,baseball,minors,Single-A,2024-09-04,Wednesday,9:50 PM ET,Fresno,San Jose,Chukchansi Park,Fresno,CA
Triple-A_2024-09-04_10:05 PM ET_Las Vegas_Round Rock,baseball,minors,Triple-A,2024-09-04,Wednesday,10:05 PM ET,Las Vegas,Round Rock,Las Vegas Ballpark,Summerlin,NV
High-A_2024-09-04_10:05 PM ET_Vancouver_Eugene,baseball,minors,High-A,2024-09-04,Wednesday,10:05 PM ET,Vancouver,Eugene,Rogers Field at Nat Bailey Stadium,Vancouver,BC
High-A_2024-09-04_10:05 PM ET_Everett_Spokane,baseball,minors,High-A,2024-09-04,Wednesday,10:05 PM ET,Everett,Spokane,Funko Field,Everett,WA
Single-A_2024-09-04_10:05 PM ET_Modesto_Stockton,baseball,minors,Single-A,2024-09-04,Wednesday,10:05 PM ET,Modesto,Stockton,John Thurman Field,Modesto,CA
Triple-A_2024-09-05_12:05 PM ET_Norfolk_Charlotte,baseball,minors,Triple-A,2024-09-05,Thursday,12:05 PM ET,Norfolk,Charlotte,Harbor Park,Norfolk,VA
Triple-A_2024-09-05_6:05 PM ET_Rochester_Worcester,baseball,minors,Triple-A,2024-09-05,Thursday,6:05 PM ET,Rochester,Worcester,Innovative Field,Rochester,NY
Triple-A_2024-09-05_6:05 PM ET_Buffalo_Lehigh Valley,baseball,minors,Triple-A,2024-09-05,Thursday,6:05 PM ET,Buffalo,Lehigh Valley,Sahlen Field,Buffalo,NY
Single-A_2024-09-05_6:30 PM ET_Jupiter_Palm Beach,baseball,minors,Single-A,2024-09-05,Thursday,6:30 PM ET,Jupiter,Palm Beach,Roger Dean Chevrolet Stadium,Jupiter,FL
Single-A_2024-09-05_6:30 PM ET_Down East_Augusta,baseball,minors,Single-A,2024-09-05,Thursday,6:30 PM ET,Down East,Augusta,Grainger Stadium,Kinston,NC
Single-A_2024-09-05_6:30 PM ET_Carolina_Delmarva,baseball,minors,Single-A,2024-09-05,Thursday,6:30 PM ET,Carolina,Delmarva,Five County Stadium,Zebulon,NC
Single-A_2024-09-05_6:30 PM ET_Clearwater_St. Lucie,baseball,minors,Single-A,2024-09-05,Thursday,6:30 PM ET,Clearwater,St. Lucie,BayCare Ballpark,Clearwater,FL
Single-A_2024-09-05_6:30 PM ET_Lakeland_Fort Myers,baseball,minors,Single-A,2024-09-05,Thursday,6:30 PM ET,Lakeland,Fort Myers,Publix Field at Joker Marchant Stadium,Lakeland,FL
Single-A_2024-09-05_6:30 PM ET_Tampa_Dunedin,baseball,minors,Single-A,2024-09-05,Thursday,6:30 PM ET,Tampa,Dunedin,George M. Steinbrenner Field,Tampa,FL
High-A_2024-09-05_6:30 PM ET_Greensboro_Bowling Green,baseball,minors,High-A,2024-09-05,Thursday,6:30 PM ET,Greensboro,Bowling Green,First National Bank Field,Greensboro,NC
Triple-A_2024-09-05_6:35 PM ET_Columbus_Durham,baseball,minors,Triple-A,2024-09-05,Thursday,6:35 PM ET,Columbus,Durham,Huntington Park,Columbus,OH
Triple-A_2024-09-05_6:35 PM ET_Toledo_Indianapolis,baseball,minors,Triple-A,2024-09-05,Thursday,6:35 PM ET,Toledo,Indianapolis,Fifth Third Field,Toledo,OH
Double-A_2024-09-05_6:35 PM ET_New Hampshire_Portland,baseball,minors,Double-A,2024-09-05,Thursday,6:35 PM ET,New Hampshire,Portland,Delta Dental Stadium,Manchester,NH
Double-A_2024-09-05_6:35 PM ET_Bowie_Harrisburg,baseball,minors,Double-A,2024-09-05,Thursday,6:35 PM ET,Bowie,Harrisburg,Prince George's Stadium,Bowie,MD
Triple-A_2024-09-05_6:35 PM ET_Syracuse_Scranton/WB,baseball,minors,Triple-A,2024-09-05,Thursday,6:35 PM ET,Syracuse,Scranton/WB,NBT Bank Stadium,Syracuse,NY
Triple-A_2024-09-05_6:35 PM ET_Louisville_Jacksonville,baseball,minors,Triple-A,2024-09-05,Thursday,6:35 PM ET,Louisville,Jacksonville,Louisville Slugger Field,Louisville,KY
High-A_2024-09-05_6:35 PM ET_Hudson Valley_Asheville,baseball,minors,High-A,2024-09-05,Thursday,6:35 PM ET,Hudson Valley,Asheville,Heritage Financial Park,Wappingers Falls,NY
High-A_2024-09-05_6:35 PM ET_West Michigan_Lansing,baseball,minors,High-A,2024-09-05,Thursday,6:35 PM ET,West Michigan,Lansing,LMCU Ballpark,Comstock Park,MI
Double-A_2024-09-05_6:35 PM ET_Binghamton_Somerset,baseball,minors,Double-A,2024-09-05,Thursday,6:35 PM ET,Binghamton,Somerset,Mirabito Stadium,Binghamton,NY
Single-A_2024-09-05_6:35 PM ET_Daytona_Bradenton,baseball,minors,Single-A,2024-09-05,Thursday,6:35 PM ET,Daytona,Bradenton,Jackie Robinson Ballpark,Daytona Beach,FL
Double-A_2024-09-05_6:35 PM ET_Richmond_Akron,baseball,minors,Double-A,2024-09-05,Thursday,6:35 PM ET,Richmond,Akron,The Diamond,Richmond,VA
Single-A_2024-09-05_6:35 PM ET_Fayetteville_Myrtle Beach,baseball,minors,Single-A,2024-09-05,Thursday,6:35 PM ET,Fayetteville,Myrtle Beach,SEGRA Stadium,Fayetteville,NC
Double-A_2024-09-05_6:45 PM ET_Reading_Erie,baseball,minors,Double-A,2024-09-05,Thursday,6:45 PM ET,Reading,Erie,FirstEnergy Stadium,Reading,PA
High-A_2024-09-05_7:00 PM ET_Hickory_Rome,baseball,minors,High-A,2024-09-05,Thursday,7:00 PM ET,Hickory,Rome,L.P. Frans Stadium,Hickory,NC
High-A_2024-09-05_7:00 PM ET_Brooklyn_Wilmington,baseball,minors,High-A,2024-09-05,Thursday,7:00 PM ET,Brooklyn,Wilmington,Maimonides Park,Brooklyn,NY
High-A_2024-09-05_7:05 PM ET_Great Lakes_Dayton,baseball,minors,High-A,2024-09-05,Thursday,7:05 PM ET,Great Lakes,Dayton,Dow Diamond,Midland,MI
Single-A_2024-09-05_7:05 PM ET_Fredericksburg_Lynchburg,baseball,minors,Single-A,2024-09-05,Thursday,7:05 PM ET,Fredericksburg,Lynchburg,Virginia Credit Union Stadium,Fredericksburg,VA
Single-A_2024-09-05_7:05 PM ET_Salem_Kannapolis,baseball,minors,Single-A,2024-09-05,Thursday,7:05 PM ET,Salem,Kannapolis,Carillion Clinic Field,Salem,VA
High-A_2024-09-05_7:05 PM ET_Aberdeen_Jersey Shore,baseball,minors,High-A,2024-09-05,Thursday,7:05 PM ET,Aberdeen,Jersey Shore,Leidos Field at Ripken Stadium,Aberdeen,MD
High-A_2024-09-05_7:05 PM ET_Greenville_Winston-Salem,baseball,minors,High-A,2024-09-05,Thursday,7:05 PM ET,Greenville,Winston-Salem,Fluor Field at the West End,Greenville,SC
High-A_2024-09-05_7:05 PM ET_Fort Wayne_South Bend,baseball,minors,High-A,2024-09-05,Thursday,7:05 PM ET,Fort Wayne,South Bend,Parkview Field,Fort Wayne,IN
Single-A_2024-09-05_7:05 PM ET_Columbia_Charleston,baseball,minors,Single-A,2024-09-05,Thursday,7:05 PM ET,Columbia,Charleston,Segra Park,Columbia,SC
Double-A_2024-09-05_7:10 PM ET_Hartford_Altoona,baseball,minors,Double-A,2024-09-05,Thursday,7:10 PM ET,Hartford,Altoona,Dunkin' Park,Hartford,CT
High-A_2024-09-05_7:30 PM ET_Quad Cities_Beloit,baseball,minors,High-A,2024-09-05,Thursday,7:30 PM ET,Quad Cities,Beloit,Modern Woodmen Park,Davenport,IA
High-A_2024-09-05_7:35 PM ET_Peoria_Lake County,baseball,minors,High-A,2024-09-05,Thursday,7:35 PM ET,Peoria,Lake County,Dozer Park,Peoria,IL
Double-A_2024-09-05_7:35 PM ET_Montgomery_Chattanooga,baseball,minors,Double-A,2024-09-05,Thursday,7:35 PM ET,Montgomery,Chattanooga,Montgomery Riverwalk Stadium,Montgomery,AL
Double-A_2024-09-05_7:35 PM ET_Mississippi_Tennessee,baseball,minors,Double-A,2024-09-05,Thursday,7:35 PM ET,Mississippi,Tennessee,Trustmark Park,Pearl,MS
Triple-A_2024-09-05_7:35 PM ET_Nashville_Gwinnett,baseball,minors,Triple-A,2024-09-05,Thursday,7:35 PM ET,Nashville,Gwinnett,First Horizon Park,Nashville,TN
High-A_2024-09-05_7:35 PM ET_Cedar Rapids_Wisconsin,baseball,minors,High-A,2024-09-05,Thursday,7:35 PM ET,Cedar Rapids,Wisconsin,Rise 2 Greatness Field,Cedar Rapids,IA
Double-A_2024-09-05_7:35 PM ET_Arkansas_Corpus Christi,baseball,minors,Double-A,2024-09-05,Thursday,7:35 PM ET,Arkansas,Corpus Christi,Dickey-Stephens Park,North Little Rock,AR
Double-A_2024-09-05_7:35 PM ET_Springfield_NW Arkansas,baseball,minors,Double-A,2024-09-05,Thursday,7:35 PM ET,Springfield,NW Arkansas,Hammons Field,Springfield,MO
Double-A_2024-09-05_7:35 PM ET_Rocket City_Biloxi,baseball,minors,Double-A,2024-09-05,Thursday,7:35 PM ET,Rocket City,Biloxi,Toyota Field,Madison,AL
Triple-A_2024-09-05_7:37 PM ET_St. Paul_Iowa,baseball,minors,Triple-A,2024-09-05,Thursday,7:37 PM ET,St. Paul,Iowa,CHS Field,St. Paul,MN
Triple-A_2024-09-05_7:45 PM ET_Memphis_Omaha,baseball,minors,Triple-A,2024-09-05,Thursday,7:45 PM ET,Memphis,Omaha,AutoZone Park,Memphis,TN
